,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
483,0,0.00,MF,0,0,Matt Ritchie,0.00,Portsmouth,0.00,41,1,1,0.00,0.00,0.00,2,0,0,sco SCO,0,81,0.00,19,0,0
484,0,0.00,FW,0,0,Daniel Cousin,0.00,Hull City,0.00,26,1,2,0.00,1.14,0.00,3,0,0,ga GAB,0,79,0.00,32,1,0
485,0,0.00,MF,0,0,Fernando Guerrero,0.00,Burnley,0.00,11,0,7,0.00,1.15,0.00,7,0,0,ec ECU,0,78,0.00,19,1,0
486,0,0.00,MF,2,0,Jay Spearing,0.00,Liverpool,0.00,26,1,2,0.00,0.00,0.00,3,0,0,eng ENG,0,77,2.34,20,0,0
487,0,0.00,GK,0,0,Diego Penny,0.00,Burnley,0.00,76,0,1,0.00,0.00,0.00,1,0,0,pe PER,0,76,0.00,25,0,0
488,0,1.38,MF,2,1,Fran Mérida,1.38,Arsenal,1.38,16,0,4,0.00,1.38,1.38,4,0,0,es ESP,0,65,2.77,19,1,0
489,0,0.00,FW,3,0,Richard Cresswell,0.00,Stoke City,0.00,33,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,65,4.15,31,0,0
490,0,1.41,FW,5,1,James Vaughan,1.41,Everton,1.41,8,0,8,0.00,2.81,1.41,8,0,0,eng ENG,0,64,7.03,21,2,0
491,0,1.43,"FW,MF",1,1,Luís Boa Morte,1.43,West Ham United,1.43,63,1,0,1.43,1.43,1.43,1,1,0,pt POR,0,63,1.43,31,1,0
492,0,0.00,MF,1,0,Geoffrey Mujangi Bia,0.00,Wolverhampton Wanderers,0.00,20,1,2,0.00,4.43,0.00,3,0,0,be BEL,0,61,1.48,19,3,0
493,0,0.00,MF,0,0,Marc Albrighton,0.00,Aston Villa,0.00,20,0,3,0.00,0.00,0.00,3,0,0,eng ENG,0,61,0.00,19,0,0
494,0,0.00,"MF,DF",1,0,George Friend,0.00,Wolverhampton Wanderers,0.00,60,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,60,1.50,21,0,0
495,0,0.00,DF,0,0,Jeffrey Bruma,0.00,Chelsea,0.00,30,0,2,0.00,0.00,0.00,2,0,0,nl NED,0,59,0.00,17,0,0
496,0,0.00,"DF,MF",2,0,Andrea Dossena,0.00,Liverpool,0.00,27,1,1,0.00,1.67,0.00,2,0,0,it ITA,0,54,3.33,27,1,0
497,0,0.00,FW,3,0,Sam Vokes,0.00,Wolverhampton Wanderers,0.00,10,0,5,0.00,1.87,0.00,5,0,0,wal WAL,0,48,5.63,19,1,0
498,0,0.00,"FW,MF",1,0,Daniel Pacheco,0.00,Liverpool,0.00,12,0,4,0.00,3.83,0.00,4,0,0,es ESP,0,47,1.91,18,2,0
499,0,0.00,FW,3,0,Frédéric Nimani,0.00,Burnley,0.00,24,0,2,1.91,0.00,0.00,2,1,0,td CHA,0,47,5.74,20,0,0
500,0,0.00,DF,0,0,Toni Kallio,0.00,Fulham,0.00,45,0,1,0.00,0.00,0.00,1,0,0,fi FIN,0,45,0.00,30,0,0
501,0,0.00,MF,1,0,Yıldıray Baştürk,0.00,Blackburn Rovers,0.00,45,1,0,0.00,0.00,0.00,1,0,0,tr TUR,0,45,2.00,30,0,0
502,0,2.00,"MF,DF",0,1,Danny Rose,2.00,Tottenham Hotspur,2.00,45,1,0,0.00,2.00,2.00,1,0,0,eng ENG,0,45,0.00,19,1,0
503,0,0.00,MF,0,0,Amine Linganzi,0.00,Blackburn Rovers,0.00,45,1,0,0.00,0.00,0.00,1,0,0,cg CGO,0,45,0.00,19,0,0
504,0,0.00,MF,1,0,Nemanja Matić,0.00,Chelsea,0.00,22,0,2,0.00,0.00,0.00,2,0,0,rs SRB,0,43,2.09,20,0,0
505,0,0.00,FW,1,0,Fabio Borini,0.00,Chelsea,0.00,9,0,4,0.00,0.00,0.00,4,0,0,it ITA,0,37,2.43,18,0,0
506,0,0.00,FW,0,0,David Healy,0.00,Sunderland,0.00,12,0,3,0.00,0.00,0.00,3,0,0,nir NIR,0,36,0.00,29,0,0
507,0,0.00,DF,1,0,Patrick van Aanholt,0.00,Chelsea,0.00,18,0,2,0.00,0.00,0.00,2,0,0,nl NED,0,35,2.57,18,0,0
508,0,0.00,"FW,MF",0,0,Gaël Kakuta,0.00,Chelsea,0.00,32,0,1,0.00,0.00,0.00,1,0,0,fr FRA,0,32,0.00,18,0,0
509,0,0.00,"FW,MF",0,0,Olivier Kapo,0.00,Wigan Athletic,0.00,32,0,1,0.00,0.00,0.00,1,0,0,fr FRA,0,32,0.00,28,0,0
510,0,0.00,MF,2,0,Grant Leadbitter,0.00,Sunderland,0.00,29,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,29,6.21,23,0,0
511,0,0.00,DF,1,0,Johan Djourou,0.00,Arsenal,0.00,29,0,1,0.00,0.00,0.00,1,0,0,ch SUI,0,29,3.10,22,0,0
512,0,0.00,FW,1,0,Eddie Johnson,0.00,Fulham,0.00,13,0,2,3.46,0.00,0.00,2,1,0,us USA,0,26,3.46,25,0,0
513,0,0.00,DF,0,0,Fredrik Stoor,0.00,Fulham,0.00,13,0,2,0.00,0.00,0.00,2,0,0,se SWE,0,26,0.00,25,0,0
514,0,0.00,DF,1,0,Sam Hutchinson,0.00,Chelsea,0.00,12,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,23,3.91,19,0,0
515,0,0.00,"MF,DF",1,0,Martin Kelly,0.00,Liverpool,0.00,21,0,1,0.00,4.29,0.00,1,0,0,eng ENG,0,21,4.29,19,1,0
516,0,0.00,GK,0,0,Gunnar Nielsen,0.00,Manchester City,0.00,18,0,1,0.00,0.00,0.00,1,0,0,fo FRO,0,18,0.00,22,0,0
517,0,0.00,"FW,MF",0,0,Danny Ward,0.00,Bolton Wanderers,0.00,9,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,18,0.00,17,0,0
518,0,0.00,GK,0,0,Péter Kurucz,0.00,West Ham United,0.00,18,0,1,0.00,0.00,0.00,1,0,0,hu HUN,0,18,0.00,21,0,0
519,0,0.00,FW,0,0,Marlon King,0.00,Wigan Athletic,0.00,6,0,3,0.00,0.00,0.00,3,0,0,jm JAM,0,17,0.00,29,0,0
520,0,0.00,"DF,MF",2,0,Abdisalam Ibrahim,0.00,Manchester City,0.00,16,0,1,0.00,0.00,0.00,1,0,0,no NOR,0,16,11.25,18,0,0
521,0,0.00,FW,2,0,Paul Gallagher,0.00,Blackburn Rovers,0.00,16,0,1,5.63,0.00,0.00,1,1,0,sco SCO,0,16,11.25,24,0,0
522,0,0.00,MF,0,0,Henri Lansbury,0.00,Arsenal,0.00,14,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,14,0.00,18,0,0
523,0,0.00,FW,0,0,Freddie Sears,0.00,West Ham United,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,0.00,19,0,0
524,0,0.00,FW,0,0,Nathan Eccleston,0.00,Liverpool,0.00,13,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,13,0.00,18,0,0
525,0,0.00,"MF,FW",0,0,Giovani dos Santos,0.00,Tottenham Hotspur,0.00,13,0,1,0.00,0.00,0.00,1,0,0,mx MEX,0,13,0.00,20,0,0
526,0,0.00,MF,2,0,Jack Colback,0.00,Sunderland,0.00,13,0,1,13.85,0.00,0.00,1,1,1,eng ENG,0,13,13.85,19,0,0
527,0,0.00,MF,0,0,Jay O'Shea,0.00,Birmingham City,0.00,10,0,1,0.00,0.00,0.00,1,0,0,ie IRL,0,10,0.00,20,0,0
528,0,0.00,FW,0,0,Alex Nimely,0.00,Manchester City,0.00,8,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,8,0.00,18,0,0
529,0,0.00,FW,0,0,Louis Moult,0.00,Stoke City,0.00,6,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,6,0.00,17,0,0
530,0,0.00,"FW,MF",0,0,Jose Baxter,0.00,Everton,0.00,3,0,2,0.00,0.00,0.00,2,0,0,eng ENG,0,5,0.00,17,0,0
531,0,0.00,FW,0,0,Andriy Shevchenko,0.00,Chelsea,0.00,5,0,1,0.00,0.00,0.00,1,0,0,ua UKR,0,5,0.00,32,0,0
532,0,0.00,"FW,MF",0,0,Seol Ki-hyeon,0.00,Fulham,0.00,2,0,2,0.00,0.00,0.00,2,0,0,kr KOR,0,4,0.00,30,0,0
533,0,0.00,DF,0,0,Jordan Spence,0.00,West Ham United,0.00,4,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,4,0.00,19,0,0
534,0,0.00,MF,0,0,Damien Johnson,0.00,Birmingham City,0.00,3,0,1,0.00,0.00,0.00,1,0,0,nir NIR,0,3,0.00,30,0,0
535,0,0.00,"DF,MF",0,0,Greg Cunningham,0.00,Manchester City,0.00,2,0,2,0.00,0.00,0.00,2,0,0,ie IRL,0,3,0.00,18,0,0
536,0,0.00,MF,0,0,Michael Johnson,0.00,Manchester City,0.00,2,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,2,0.00,21,0,0
537,0,0.00,MF,0,0,Owen Hargreaves,0.00,Manchester United,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,28,0,0
538,0,0.00,"FW,MF",0,0,Kieran Agard,0.00,Everton,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,19,0,0
539,0,0.00,MF,0,0,Jake Livermore,0.00,Tottenham Hotspur,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,19,0,0
540,0,0.00,DF,0,0,Kyle Naughton,0.00,Tottenham Hotspur,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,20,0,0
541,0,0.00,"MF,FW",0,0,Riga Mustapha,0.00,Bolton Wanderers,0.00,1,0,1,0.00,0.00,0.00,1,0,0,nl NED,0,1,0.00,27,0,0
542,0,0.00,DF,0,0,Stephen Darby,0.00,Liverpool,0.00,1,0,1,0.00,0.00,0.00,1,0,0,eng ENG,0,1,0.00,20,0,0
